Account,date,classification,daily_pnl,trade_count,total_size_usd,avg_trade_size,wins,long_count,short_count,win_rate,ls_ratio,segment
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-20,Extreme Greed,608.885905,169,28690.59,169.7668047337278,69,115,54,0.40828402366863903,2.129629629590192,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-21,Extreme Greed,428.3738,94,24660.77,262.3486170212766,46,48,46,0.48936170212765956,1.043478260846881,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-22,Extreme Greed,589.467131,112,13532.53,120.82616071428572,51,57,55,0.45535714285714285,1.0363636363447934,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-23,Extreme Greed,229.609892,122,15723.44,128.88065573770493,57,90,32,0.4672131147540984,2.81249999991211,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-24,Extreme Greed,347.22838,120,17405.58,145.0465,60,59,61,0.5,0.9672131147382425,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-25,Extreme Greed,124.70498799999999,118,28493.72,241.47220338983053,47,73,45,0.3983050847457627,1.622222222186173,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-26,Greed,273.211119,106,35426.18,334.20924528301884,48,57,49,0.4528301886792453,1.163265306098709,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-27,Greed,838.930696,268,327978.27999999997,1223.7995522388057,114,154,114,0.4253731343283582,1.3508771929706063,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-28,Greed,1019.55769,151,94256.64,624.2161589403973,75,70,81,0.4966887417218543,0.8641975308535284,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-29,Greed,152.618804,42,14317.3,340.8880952380952,21,22,20,0.5,1.099999999945,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-30,Greed,1234.2072,86,33889.56,394.06465116279065,55,25,61,0.6395348837209303,0.4098360655670519,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-31,Extreme Greed,755.916254,49,18338.89,374.2630612244898,38,11,38,0.7755102040816326,0.2894736842029086,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-01,Greed,3.536668000000001,51,53933.29,1057.5154901960784,21,30,21,0.4117647058823529,1.4285714285034015,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-02,Greed,-1416.906536,91,120908.25,1328.6620879120878,5,80,11,0.054945054945054944,7.272727272066116,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-03,Fear,439.634046,75,93869.36,1251.5914666666667,45,27,48,0.6,0.5624999999882813,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-04,Greed,1291.500575,48,54703.67,1139.6597916666667,17,31,17,0.3541666666666667,1.8235294116574394,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-05,Neutral,696.8107239999999,83,75729.73,912.4063855421687,37,45,38,0.4457831325301205,1.184210526284626,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-06,Neutral,358.877096,45,65416.700000000004,1453.7044444444446,17,28,17,0.37777777777777777,1.6470588234325259,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-07,Fear,932.4458159999999,54,32228.93,596.832037037037,36,18,36,0.6666666666666666,0.49999999998611117,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-08,Fear,0.0,32,20168.09,630.2528125,0,32,0,0.0,31999999999.999996,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-09,Neutral,31.14195,17,11645.55,685.0323529411764,11,6,11,0.6470588235294118,0.5454545454049586,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-10,Fear,436.833818,43,46267.68,1075.9925581395348,29,14,29,0.6744186046511628,0.48275862067300834,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-11,Neutral,593.326371,41,40352.36,984.2039024390244,19,22,19,0.4634146341463415,1.1578947367811634,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-12,Neutral,198.780392,59,42341.16,717.646779661017,27,28,31,0.4576271186440678,0.9032258064224766,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-13,Neutral,287.27875,42,27205.38,647.7471428571429,21,27,15,0.5,1.79999999988,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-14,Neutral,404.813032,47,25221.44,536.6263829787234,37,5,42,0.7872340425531915,0.11904761904478459,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-15,Neutral,64.653448,9,2320.4900000000002,257.83222222222224,8,2,7,0.8888888888888888,0.2857142856734694,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-16,Neutral,59.664989,11,5536.66,503.33272727272725,4,6,5,0.36363636363636365,1.19999999976,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-17,Neutral,115.824682,28,13067.380000000001,466.69214285714287,18,17,11,0.6428571428571429,1.5454545453140496,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-18,Neutral,45.659497,36,14575.84,404.88444444444445,7,33,3,0.19444444444444445,10.999999996333333,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-19,Fear,20.62415,22,11189.19,508.5995454545455,7,14,8,0.3181818181818182,1.74999999978125,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-20,Neutral,278.142839,53,22754.77,429.3352830188679,26,25,28,0.49056603773584906,0.8928571428252551,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-21,Greed,591.659533,93,29836.45,320.8220430107527,61,34,59,0.6559139784946236,0.5762711864309107,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-22,Neutral,408.03639799999996,58,30380.94,523.8093103448275,17,34,24,0.29310344827586204,1.4166666666076388,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-23,Neutral,39.91436,24,13213.73,550.5720833333334,9,10,14,0.375,0.7142857142346939,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-24,Neutral,180.244855,61,17227.04,282.4104918032787,27,57,4,0.4426229508196721,14.2499999964375,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-25,Fear,168.27053,49,43286.48,883.3975510204082,13,41,8,0.2653061224489796,5.124999999359375,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-26,Extreme Fear,64.59776,34,8237.21,242.27088235294116,13,25,9,0.38235294117647056,2.7777777774691357,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-27,Extreme Fear,71.919819,30,22953.21,765.107,13,18,12,0.43333333333333335,1.499999999875,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-28,Extreme Fear,-3425.450348,81,130540.14,1611.6066666666666,26,52,29,0.32098765432098764,1.793103448214031,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-01,Extreme Fear,557.9358,37,31087.87,840.2127027027027,14,18,19,0.3783783783783784,0.9473684210027701,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-02,Fear,8330.21747,73,104558.43000000001,1432.3072602739728,56,18,55,0.7671232876712328,0.32727272726677686,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-03,Fear,494.669357,58,31141.85,536.928448275862,21,48,10,0.3620689655172414,4.79999999952,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-04,Extreme Fear,163.73415,43,46953.82,1091.9493023255814,13,42,1,0.3023255813953488,41.999999958,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-05,Extreme Fear,437.35445200000004,26,28836.0,1109.076923076923,20,9,17,0.7692307692307693,0.5294117646747405,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-06,Fear,291.46926,21,17989.23,856.63,13,10,11,0.6190476190476191,0.9090909090082645,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-07,Fear,411.824274,40,29937.28,748.432,15,26,14,0.375,1.857142857010204,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-08,Fear,173.811132,35,24438.829999999998,698.2522857142857,14,23,12,0.4,1.9166666665069445,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-09,Fear,140.953497,36,40265.77,1118.493611111111,6,31,5,0.16666666666666666,6.19999999876,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-10,Extreme Fear,-4026.754395,31,25979.85,838.0596774193548,3,15,16,0.0967741935483871,0.9374999999414062,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-11,Extreme Fear,0.0,24,12922.59,538.44125,0,24,0,0.0,24000000000.0,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-12,Fear,33.01095,9,7666.75,851.8611111111111,4,5,4,0.4444444444444444,1.2499999996875,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-13,Neutral,465.046501,22,19388.739999999998,881.3063636363636,12,9,13,0.5454545454545454,0.6923076922544379,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-14,Fear,0.0,4,1049.99,262.4975,0,3,1,0.0,2.9999999969999998,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-16,Fear,106.912886,27,16711.44,618.9422222222222,18,9,18,0.6666666666666666,0.4999999999722222,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-17,Fear,0.0,2,1307.1999999999998,653.5999999999999,0,2,0,0.0,1999999999.9999998,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-18,Fear,40.9165,15,10557.24,703.816,7,12,3,0.4666666666666667,3.9999999986666666,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-19,Fear,54.9718,33,17816.28,539.8872727272727,30,3,30,0.9090909090909091,0.09999999999666667,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-20,Neutral,144.656157,20,32407.06,1620.353,10,6,14,0.5,0.4285714285408163,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-21,Fear,0.5844,12,2254.33,187.86083333333332,1,10,2,0.08333333333333333,4.9999999975,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-22,Fear,132.087931,17,9509.89,559.405294117647,9,6,11,0.5294117647058824,0.5454545454049586,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-23,Fear,79.086899,14,11768.86,840.6328571428572,13,1,13,0.9285714285714286,0.07692307691715976,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-24,Neutral,808.135252,45,60063.4,1334.7422222222222,31,11,34,0.6888888888888889,0.32352941175519034,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-25,Neutral,417.38885700000003,33,17512.12,530.670303030303,12,20,13,0.36363636363636365,1.5384615383431952,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-26,Neutral,379.04079,35,22297.6,637.0742857142857,16,17,18,0.45714285714285713,0.9444444443919753,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-27,Fear,-133.035992,38,70602.99,1857.9734210526317,6,29,9,0.15789473684210525,3.2222222218641976,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-28,Fear,-21.766132,41,35923.43,876.1812195121952,1,37,4,0.024390243902439025,9.2499999976875,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-29,Fear,28.499012000000004,15,7029.76,468.65066666666667,5,15,0,0.3333333333333333,15000000000.0,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-30,Fear,-743.288757,44,31977.1,726.7522727272727,1,31,13,0.022727272727272728,2.3846153844319526,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-31,Fear,3.5652170000000005,52,19507.03,375.1351923076923,7,40,12,0.1346153846153846,3.3333333330555557,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-01,Fear,768.351892,41,17318.84,422.4107317073171,27,14,27,0.6585365853658537,0.5185185184993141,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-02,Fear,669.381363,70,28989.4,414.13428571428574,42,27,43,0.6,0.6279069767295836,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-03,Fear,149.51234499999998,85,38532.12,453.3190588235294,10,64,21,0.11764705882352941,3.047619047473923,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-04,Fear,498.73528200000004,100,28054.43,280.5443,56,33,67,0.56,0.4925373134254845,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-05,Fear,177.049662,56,18551.420000000002,331.27535714285716,34,18,38,0.6071428571428571,0.47368421051385046,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-06,Fear,-476.77056300000004,74,28676.8,387.5243243243243,27,40,34,0.36486486486486486,1.176470588200692,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-07,Extreme Fear,-19833.530157,150,124542.67,830.2844666666666,27,40,110,0.18,0.36363636363305785,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-08,Extreme Fear,230.103259,65,18193.11,279.894,24,36,29,0.36923076923076925,1.2413793103020214,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-09,Extreme Fear,94.077376,53,12962.14,244.56867924528302,12,34,19,0.22641509433962265,1.7894736841163434,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-10,Fear,73.76740699999999,22,3657.44,166.24727272727273,11,10,12,0.5,0.8333333332638889,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-11,Fear,67.00618399999999,14,4692.21,335.15785714285715,6,7,7,0.42857142857142855,0.9999999998571428,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-12,Fear,10.499265,3,234.57,78.19,3,0,3,1.0,0.0,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-13,Neutral,-902.0714839999999,19,5122.29,269.5942105263158,6,5,14,0.3157894736842105,0.35714285711734695,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-14,Fear,27.177561,14,2528.52,180.60857142857142,7,3,11,0.5,0.2727272727024793,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-15,Fear,-48.794434,17,3173.6,186.68235294117648,1,6,11,0.058823529411764705,0.5454545454049586,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-16,Fear,8.738942,9,294.21,32.69,3,3,6,0.3333333333333333,0.49999999991666666,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-17,Fear,-15.688322,10,1624.29,162.429,1,7,3,0.1,2.3333333325555556,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-18,Fear,22.793679,8,1284.33,160.54125,6,4,4,0.75,0.99999999975,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-19,Fear,40.803149000000005,7,529.16,75.5942857142857,4,2,5,0.5714285714285714,0.39999999992,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-20,Fear,7.707293999999999,2,174.29,87.145,2,0,2,1.0,0.0,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-21,Fear,19.956089,6,470.03000000000003,78.33833333333334,5,4,2,0.8333333333333334,1.999999999,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-22,Neutral,11.839106000000001,5,293.39,58.678,2,0,5,0.4,0.0,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-23,Greed,50.899228,13,1184.41,91.10846153846154,8,0,13,0.6153846153846154,0.0,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-24,Greed,1.023851,1,182.34,182.34,1,0,1,1.0,0.0,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-27,Greed,0.265698,1,49.96,49.96,1,1,0,1.0,999999999.9999999,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-28,Neutral,-0.08516699999999999,8,1254.96,156.87,1,0,8,0.125,0.0,Frequent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-05-01,Neutral,16.923621,2,270.64,135.32,2,0,2,1.0,0.0,Frequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-10-31,Extreme Greed,-2.5534149999999998,9,29949.5,3327.722222222222,0,6,3,0.0,1.9999999993333333,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-01,Extreme Greed,-0.09906000000000104,14,29949.93,2139.280714285714,4,6,8,0.2857142857142857,0.74999999990625,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-06,Greed,-3.41119,3,2000.52,666.84,0,1,2,0.0,0.49999999975,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-08,Extreme Greed,-710.786946,15,30058.81,2003.9206666666666,0,5,10,0.0,0.49999999995,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-13,Extreme Greed,-17.60528,10,5828.41,582.841,2,3,7,0.2,0.4285714285102041,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-14,Extreme Greed,2215.402997,69,125931.12,1825.0886956521738,14,55,14,0.2028985507246377,3.9285714282908164,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-15,Extreme Greed,2137.203852,33,33798.76,1024.2048484848485,22,11,22,0.6666666666666666,0.49999999997727274,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-16,Extreme Greed,1484.528402,22,28431.43,1292.3377272727273,13,9,13,0.5909090909090909,0.6923076922544379,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-18,Extreme Greed,-8.138354999999999,15,5907.95,393.86333333333334,4,7,8,0.26666666666666666,0.874999999890625,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-20,Extreme Greed,2626.800865,76,199721.22999999998,2627.9109210526312,48,26,50,0.631578947368421,0.5199999999896,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-21,Extreme Greed,-0.15074600000000027,22,33188.24,1508.5563636363636,4,7,15,0.18181818181818182,0.46666666663555556,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-22,Extreme Greed,-260.909686,57,403420.25,7077.548245614035,3,26,31,0.05263157894736842,0.8387096773922997,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-29,Extreme Greed,31.04129,10,5253.17,525.317,9,1,9,0.9,0.11111111109876542,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-30,Extreme Greed,59.744873999999996,6,41658.18,6943.03,2,4,2,0.3333333333333333,1.999999999,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-02,Extreme Greed,16196.864846,53,124483.23999999999,2348.7403773584906,30,23,30,0.5660377358490566,0.7666666666411112,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-03,Extreme Greed,121.535562,59,99449.62,1685.5867796610169,14,33,26,0.23728813559322035,1.2692307691819527,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-04,Extreme Greed,7591.307059,37,126798.84999999999,3426.9959459459456,25,12,25,0.6756756756756757,0.4799999999808,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-05,Extreme Greed,2069.92634,33,29373.46,890.1048484848485,30,3,30,0.9090909090909091,0.09999999999666667,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-06,Greed,-123.870122,9,20916.4,2324.0444444444447,0,5,4,0.0,1.2499999996875,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-10,Extreme Greed,130.883691,12,19024.84,1585.4033333333334,7,5,7,0.5833333333333334,0.7142857141836735,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-11,Greed,8544.6855,19,124463.01000000001,6550.684736842106,10,9,10,0.5263157894736842,0.89999999991,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-12,Extreme Greed,7639.595794,62,345079.69,5565.801451612903,39,23,39,0.6290322580645161,0.5897435897284682,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-13,Extreme Greed,1966.9289449999999,63,114903.4,1823.863492063492,49,14,49,0.7777777777777778,0.2857142857084548,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-17,Extreme Greed,214.770101,15,15012.18,1000.812,11,4,11,0.7333333333333333,0.36363636360330576,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-20,Greed,305.55784,11,28702.37,2609.3063636363636,10,1,10,0.9090909090909091,0.09999999999,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-23,Greed,6.476289999999996,29,221308.44,7631.325517241379,12,6,23,0.41379310344827586,0.26086956520604915,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-24,Greed,343.63336100000004,11,28930.35,2630.031818181818,6,5,6,0.5454545454545454,0.8333333331944445,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-30,Greed,0.19908,2,68.42,34.21,1,1,1,0.5,0.9999999989999999,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-31,Greed,2243.319777,49,202247.56,4127.501224489796,48,1,48,0.9795918367346939,0.020833333332899308,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-10,Neutral,21980.47249,136,311359.75,2289.4099264705883,125,11,125,0.9191176470588235,0.087999999999296,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-11,Greed,-2.454844,7,12495.93,1785.1328571428571,0,4,3,0.0,1.3333333328888888,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-15,Greed,-18.998214,12,23322.579999999998,1943.5483333333332,3,3,9,0.25,0.3333333332962963,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-17,Extreme Greed,913.985947,57,371473.57,6517.080175438597,38,19,38,0.6666666666666666,0.49999999998684214,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-18,Extreme Greed,-33.4413,2,233.32999999999998,116.66499999999999,0,1,1,0.0,0.9999999989999999,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-19,Extreme Greed,11437.823511999999,74,557438.11,7532.947432432432,46,28,46,0.6216216216216216,0.6086956521606806,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-20,Extreme Greed,1535.55008,82,688986.63,8402.275975609757,11,52,30,0.13414634146341464,1.7333333332755556,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-21,Extreme Greed,59.672564,15,1877.13,125.14200000000001,6,9,6,0.4,1.49999999975,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-22,Extreme Greed,12769.669401000001,229,247436.25,1080.5076419213974,65,129,100,0.2838427947598253,1.2899999999871,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-23,Extreme Greed,3776.64959,104,256691.2,2468.1846153846154,60,37,67,0.5769230769230769,0.5522388059619069,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-24,Extreme Greed,363.482456,38,80749.22,2124.9794736842105,19,12,26,0.5,0.46153846152071004,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-25,Extreme Greed,2167.17715,53,293480.87,5537.374905660377,33,20,33,0.6226415094339622,0.6060606060422407,Infrequent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-30,Greed,159.201612,15,68836.72,4589.114666666666,6,9,6,0.4,1.49999999975,Infrequent
